TIME,GEO,AIRPOL,SRC_CRF,Value
2017,Cyprus,Carbon dioxide,Agriculture,0.42
2017,Cyprus,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",-534.52
2017,Cyprus,Carbon dioxide,Waste management,0
2017,Cyprus,Carbon dioxide,Other sectors,:
2017,Cyprus,Methane,All sectors and indirect CO2 (excluding memo items),34.57
2017,Cyprus,Methane,All sectors and indirect CO2 (excluding LULUCF and memo items),34.56
2017,Cyprus,Methane,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",34.57
2017,Cyprus,Methane,All sectors (excluding memo items),34.57
2017,Cyprus,Methane,All sectors (excluding LULUCF and memo items),34.56
2017,Cyprus,Methane,"All sectors (excluding LULUCF and memo items, including international aviation)",34.57
2017,Cyprus,Methane,Energy,0.59
2017,Cyprus,Methane,Industrial processes and product use,:
2017,Cyprus,Methane,Agriculture,12.26
2017,Cyprus,Methane,"Land use, land use change, and forestry (LULUCF)",0.02
2017,Cyprus,Methane,Waste management,21.71
2017,Cyprus,Methane,Other sectors,:
2017,Cyprus,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),864.37
2017,Cyprus,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),863.99
2017,Cyprus,Methane (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",864.16
2017,Cyprus,Methane (CO2 equivalent),All sectors (excluding memo items),864.37
2017,Cyprus,Methane (CO2 equivalent),All sectors (excluding LULUCF and memo items),863.99
2017,Cyprus,Methane (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",864.16
2017,Cyprus,Methane (CO2 equivalent),Energy,14.76
2017,Cyprus,Methane (CO2 equivalent),Industrial processes and product use,:
2017,Cyprus,Methane (CO2 equivalent),Agriculture,306.53
2017,Cyprus,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.38
2017,Cyprus,Methane (CO2 equivalent),Waste management,542.69
2017,Cyprus,Methane (CO2 equivalent),Other sectors,:
2017,Cyprus,Nitrous oxide,All sectors and indirect CO2 (excluding memo items),0.98
2017,Cyprus,Nitrous oxide,All sectors and indirect CO2 (excluding LULUCF and memo items),0.98
2017,Cyprus,Nitrous oxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",1.01
2017,Cyprus,Nitrous oxide,All sectors (excluding memo items),0.98
2017,Cyprus,Nitrous oxide,All sectors (excluding LULUCF and memo items),0.98
2017,Cyprus,Nitrous oxide,"All sectors (excluding LULUCF and memo items, including international aviation)",1.01
2017,Cyprus,Nitrous oxide,Energy,0.09
2017,Cyprus,Nitrous oxide,Industrial processes and product use,0.2
2017,Cyprus,Nitrous oxide,Agriculture,0.63
2017,Cyprus,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0
2017,Cyprus,Nitrous oxide,Waste management,0.06
2017,Cyprus,Nitrous oxide,Other sectors,:
2017,Cyprus,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),293.19
2017,Cyprus,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),293.05
2017,Cyprus,Nitrous oxide (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",301.38
2017,Cyprus,Nitrous oxide (CO2 equivalent),All sectors (excluding memo items),293.19
2017,Cyprus,Nitrous oxide (CO2 equivalent),All sectors (excluding LULUCF and memo items),293.05
2017,Cyprus,Nitrous oxide (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",301.38
2017,Cyprus,Nitrous oxide (CO2 equivalent),Energy,25.48
2017,Cyprus,Nitrous oxide (CO2 equivalent),Industrial processes and product use,60.82
2017,Cyprus,Nitrous oxide (CO2 equivalent),Agriculture,187.78
2017,Cyprus,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.13
2017,Cyprus,Nitrous oxide (CO2 equivalent),Waste management,18.97
2017,Cyprus,Nitrous oxide (CO2 equivalent),Other sectors,:
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),249.56
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),249.56
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",249.56
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding memo items),249.56
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),249.56
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",249.56
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),Energy,:
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),Industrial processes and product use,249.56
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),Waste management,:
2017,Cyprus,Hydrofluorocarbones (CO2 equivalent),Other sectors,:
2017,Cyprus,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2017,Cyprus,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2017,Cyprus,Perfluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2017,Cyprus,Perfluorocarbones (CO2 equivalent),All sectors (excluding memo items),0
2017,Cyprus,Perfluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2017,Cyprus,Perfluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2017,Cyprus,Perfluorocarbones (CO2 equivalent),Energy,:
2017,Cyprus,Perfluorocarbones (CO2 equivalent),Industrial processes and product use,0
2017,Cyprus,Perfluorocarbones (CO2 equivalent),Agriculture,:
2017,Cyprus,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Cyprus,Perfluorocarbones (CO2 equivalent),Waste management,:
2017,Cyprus,Perfluorocarbones (CO2 equivalent),Other sectors,:
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding memo items),0
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Energy,:
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Industrial processes and product use,0
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Waste management,:
2017,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Other sectors,:
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),0.17
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),0.17
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",0.17
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding memo items),0.17
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),0.17
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",0.17
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),Energy,:
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),Industrial processes and product use,0.17
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),Waste management,:
2017,Cyprus,Sulphur hexafluoride (CO2 equivalent),Other sectors,:
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding memo items),0
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),Energy,:
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),Industrial processes and product use,0
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),Waste management,:
2017,Cyprus,Nitrogen trifluoride (CO2 equivalent),Other sectors,:
2017,Latvia,Carbon dioxide,All sectors and indirect CO2 (excluding memo items),"4,396.69"
2017,Latvia,Carbon dioxide,All sectors and indirect CO2 (excluding LULUCF and memo items),"7,254.37"
2017,Latvia,Carbon dioxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","7,680.07"
2017,Latvia,Carbon dioxide,All sectors (excluding memo items),"4,377.56"
2017,Latvia,Carbon dioxide,All sectors (excluding LULUCF and memo items),"7,235.24"
2017,Latvia,Carbon dioxide,"All sectors (excluding LULUCF and memo items, including international aviation)","7,660.94"
2017,Latvia,Carbon dioxide,Energy,"6,716.51"
2017,Latvia,Carbon dioxide,Industrial processes and product use,484.54
2017,Latvia,Carbon dioxide,Agriculture,33.9
2017,Latvia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-2,857.68"
2017,Latvia,Carbon dioxide,Waste management,0.29
2017,Latvia,Carbon dioxide,Other sectors,0
2017,Latvia,Methane,All sectors and indirect CO2 (excluding memo items),93.51
2017,Latvia,Methane,All sectors and indirect CO2 (excluding LULUCF and memo items),72.19
2017,Latvia,Methane,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",72.19
2017,Latvia,Methane,All sectors (excluding memo items),93.51
2017,Latvia,Methane,All sectors (excluding LULUCF and memo items),72.19
2017,Latvia,Methane,"All sectors (excluding LULUCF and memo items, including international aviation)",72.19
2017,Latvia,Methane,Energy,12.92
2017,Latvia,Methane,Industrial processes and product use,0
2017,Latvia,Methane,Agriculture,38.76
2017,Latvia,Methane,"Land use, land use change, and forestry (LULUCF)",21.33
2017,Latvia,Methane,Waste management,20.51
2017,Latvia,Methane,Other sectors,0
2017,Latvia,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),"2,337.87"
2017,Latvia,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),"1,804.63"
2017,Latvia,Methane (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","1,804.76"
2017,Latvia,Methane (CO2 equivalent),All sectors (excluding memo items),"2,337.87"
2017,Latvia,Methane (CO2 equivalent),All sectors (excluding LULUCF and memo items),"1,804.63"
2017,Latvia,Methane (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)","1,804.76"
2017,Latvia,Methane (CO2 equivalent),Energy,323.06
2017,Latvia,Methane (CO2 equivalent),Industrial processes and product use,0
2017,Latvia,Methane (CO2 equivalent),Agriculture,968.92
2017,Latvia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",533.24
2017,Latvia,Methane (CO2 equivalent),Waste management,512.64
2017,Latvia,Methane (CO2 equivalent),Other sectors,0
2017,Latvia,Nitrous oxide,All sectors and indirect CO2 (excluding memo items),8.85
2017,Latvia,Nitrous oxide,All sectors and indirect CO2 (excluding LULUCF and memo items),6.78
2017,Latvia,Nitrous oxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",6.8
2017,Latvia,Nitrous oxide,All sectors (excluding memo items),8.85
2017,Latvia,Nitrous oxide,All sectors (excluding LULUCF and memo items),6.78
2017,Latvia,Nitrous oxide,"All sectors (excluding LULUCF and memo items, including international aviation)",6.8
2017,Latvia,Nitrous oxide,Energy,0.62
2017,Latvia,Nitrous oxide,Industrial processes and product use,0.01
2017,Latvia,Nitrous oxide,Agriculture,5.97
2017,Latvia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",2.07
2017,Latvia,Nitrous oxide,Waste management,0.18
2017,Latvia,Nitrous oxide,Other sectors,0
2017,Latvia,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),"2,638.67"
2017,Latvia,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),"2,021.09"
2017,Latvia,Nitrous oxide (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","2,025.81"
2017,Latvia,Nitrous oxide (CO2 equivalent),All sectors (excluding memo items),"2,638.67"
2017,Latvia,Nitrous oxide (CO2 equivalent),All sectors (excluding LULUCF and memo items),"2,021.09"
2017,Latvia,Nitrous oxide (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)","2,025.81"
2017,Latvia,Nitrous oxide (CO2 equivalent),Energy,185.62
2017,Latvia,Nitrous oxide (CO2 equivalent),Industrial processes and product use,3.69
2017,Latvia,Nitrous oxide (CO2 equivalent),Agriculture,"1,779.5"
2017,Latvia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",617.58
2017,Latvia,Nitrous oxide (CO2 equivalent),Waste management,52.28
2017,Latvia,Nitrous oxide (CO2 equivalent),Other sectors,0
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),234.92
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),234.92
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",234.92
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding memo items),234.92
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),234.92
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",234.92
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),Energy,:
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),Industrial processes and product use,234.92
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),Waste management,:
2017,Latvia,Hydrofluorocarbones (CO2 equivalent),Other sectors,0
2017,Latvia,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2017,Latvia,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2017,Latvia,Perfluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2017,Latvia,Perfluorocarbones (CO2 equivalent),All sectors (excluding memo items),0
2017,Latvia,Perfluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2017,Latvia,Perfluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2017,Latvia,Perfluorocarbones (CO2 equivalent),Energy,:
2017,Latvia,Perfluorocarbones (CO2 equivalent),Industrial processes and product use,0
2017,Latvia,Perfluorocarbones (CO2 equivalent),Agriculture,:
2017,Latvia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Latvia,Perfluorocarbones (CO2 equivalent),Waste management,:
2017,Latvia,Perfluorocarbones (CO2 equivalent),Other sectors,0
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding memo items),0
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Energy,:
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Industrial processes and product use,0
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Waste management,:
2017,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Other sectors,0
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),10.32
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),10.32
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",10.32
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding memo items),10.32
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),10.32
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",10.32
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),Energy,:
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),Industrial processes and product use,10.32
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),Waste management,:
2017,Latvia,Sulphur hexafluoride (CO2 equivalent),Other sectors,0
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding memo items),0
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),Energy,:
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),Industrial processes and product use,0
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),Waste management,:
2017,Latvia,Nitrogen trifluoride (CO2 equivalent),Other sectors,0
2017,Lithuania,Carbon dioxide,All sectors and indirect CO2 (excluding memo items),"7,921.47"
2017,Lithuania,Carbon dioxide,All sectors and indirect CO2 (excluding LULUCF and memo items),"13,406.96"
2017,Lithuania,Carbon dioxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","13,724.6"
2017,Lithuania,Carbon dioxide,All sectors (excluding memo items),"7,921.47"
2017,Lithuania,Carbon dioxide,All sectors (excluding LULUCF and memo items),"13,406.96"
2017,Lithuania,Carbon dioxide,"All sectors (excluding LULUCF and memo items, including international aviation)","13,724.6"
2017,Lithuania,Carbon dioxide,Energy,"10,688.76"
2017,Lithuania,Carbon dioxide,Industrial processes and product use,"2,686.52"
2017,Lithuania,Carbon dioxide,Agriculture,30.42
2017,Lithuania,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-5,485.49"
2017,Lithuania,Carbon dioxide,Waste management,1.26
2017,Lithuania,Carbon dioxide,Other sectors,0
2017,Lithuania,Methane,All sectors and indirect CO2 (excluding memo items),130.31
2017,Lithuania,Methane,All sectors and indirect CO2 (excluding LULUCF and memo items),130.29
2017,Lithuania,Methane,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",130.3
2017,Lithuania,Methane,All sectors (excluding memo items),130.31
2017,Lithuania,Methane,All sectors (excluding LULUCF and memo items),130.29
2017,Lithuania,Methane,"All sectors (excluding LULUCF and memo items, including international aviation)",130.3
2017,Lithuania,Methane,Energy,20.38
2017,Lithuania,Methane,Industrial processes and product use,0
2017,Lithuania,Methane,Agriculture,71.07
2017,Lithuania,Methane,"Land use, land use change, and forestry (LULUCF)",0.01
2017,Lithuania,Methane,Waste management,38.84
2017,Lithuania,Methane,Other sectors,0
2017,Lithuania,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),"3,257.63"
2017,Lithuania,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),"3,257.32"
2017,Lithuania,Methane (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","3,257.38"
2017,Lithuania,Methane (CO2 equivalent),All sectors (excluding memo items),"3,257.63"
2017,Lithuania,Methane (CO2 equivalent),All sectors (excluding LULUCF and memo items),"3,257.32"
2017,Lithuania,Methane (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)","3,257.38"
2017,Lithuania,Methane (CO2 equivalent),Energy,509.49
2017,Lithuania,Methane (CO2 equivalent),Industrial processes and product use,0
2017,Lithuania,Methane (CO2 equivalent),Agriculture,"1,776.76"
2017,Lithuania,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.31
2017,Lithuania,Methane (CO2 equivalent),Waste management,971.07
2017,Lithuania,Methane (CO2 equivalent),Other sectors,0
2017,Lithuania,Nitrous oxide,All sectors and indirect CO2 (excluding memo items),10.81
2017,Lithuania,Nitrous oxide,All sectors and indirect CO2 (excluding LULUCF and memo items),10.18
2017,Lithuania,Nitrous oxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",10.19
2017,Lithuania,Nitrous oxide,All sectors (excluding memo items),10.81
2017,Lithuania,Nitrous oxide,All sectors (excluding LULUCF and memo items),10.18
2017,Lithuania,Nitrous oxide,"All sectors (excluding LULUCF and memo items, including international aviation)",10.19
2017,Lithuania,Nitrous oxide,Energy,0.47
2017,Lithuania,Nitrous oxide,Industrial processes and product use,0.78
2017,Lithuania,Nitrous oxide,Agriculture,8.71
2017,Lithuania,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.63
2017,Lithuania,Nitrous oxide,Waste management,0.22
2017,Lithuania,Nitrous oxide,Other sectors,0
2017,Lithuania,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),"3,222.82"
2017,Lithuania,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),"3,034.05"
2017,Lithuania,Nitrous oxide (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","3,036.69"
2017,Lithuania,Nitrous oxide (CO2 equivalent),All sectors (excluding memo items),"3,222.82"
2017,Lithuania,Nitrous oxide (CO2 equivalent),All sectors (excluding LULUCF and memo items),"3,034.05"
2017,Lithuania,Nitrous oxide (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)","3,036.69"
2017,Lithuania,Nitrous oxide (CO2 equivalent),Energy,139.86
2017,Lithuania,Nitrous oxide (CO2 equivalent),Industrial processes and product use,232.71
2017,Lithuania,Nitrous oxide (CO2 equivalent),Agriculture,"2,595.75"
2017,Lithuania,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",188.77
2017,Lithuania,Nitrous oxide (CO2 equivalent),Waste management,65.73
2017,Lithuania,Nitrous oxide (CO2 equivalent),Other sectors,0
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),711.26
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),711.26
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",711.26
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding memo items),711.26
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),711.26
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",711.26
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),Energy,:
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),Industrial processes and product use,711.26
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),Waste management,:
2017,Lithuania,Hydrofluorocarbones (CO2 equivalent),Other sectors,0
2017,Lithuania,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2017,Lithuania,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2017,Lithuania,Perfluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2017,Lithuania,Perfluorocarbones (CO2 equivalent),All sectors (excluding memo items),0
2017,Lithuania,Perfluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2017,Lithuania,Perfluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2017,Lithuania,Perfluorocarbones (CO2 equivalent),Energy,:
2017,Lithuania,Perfluorocarbones (CO2 equivalent),Industrial processes and product use,0
2017,Lithuania,Perfluorocarbones (CO2 equivalent),Agriculture,:
2017,Lithuania,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Lithuania,Perfluorocarbones (CO2 equivalent),Waste management,:
2017,Lithuania,Perfluorocarbones (CO2 equivalent),Other sectors,0
